entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2025-10-05 04:00:00,2025-10-07 04:00:00,buy,4603.800749999999,4661.522073,0.325981,4463.455,4877.59,18.816055,1.51016,17.305895,1.153149,12,trailing_stop
2025-10-26 12:00:00,2025-10-27 04:00:00,buy,4113.5557499999995,4301.576136000001,0.365462,3829.9365,4674.6269,68.714306,1.537705,67.176601,4.468466,4,trailing_stop
2025-11-03 00:00:00,2025-11-04 00:00:00,sell,3796.5008000000003,3671.1442548,0.398239,4012.3541,3508.3456,49.921865,1.486954,48.434911,3.203548,6,trailing_stop
2025-11-17 16:00:00,2025-11-19 20:00:00,sell,2971.8133500000004,2915.004774,0.511196,3189.8886,2540.1228,29.040317,1.504659,27.535658,1.812535,13,trailing_stop
2025-11-20 16:00:00,2025-11-21 12:00:00,sell,2847.5755000000004,2725.2611495999995,0.534948,3063.4935,2420.013,65.431817,1.490589,63.941228,4.197533,5,trailing_stop
2025-11-24 16:00:00,2025-11-27 12:00:00,buy,2961.48,2998.3644678,0.518128,2768.8199,3342.3602,19.110876,1.543981,17.566894,1.144851,17,trailing_stop
2025-12-09 12:00:00,2025-12-09 20:00:00,buy,3256.4274,3321.6739322,0.472009,3099.8467,3564.7066,30.79695,1.552462,29.244489,1.902621,2,trailing_stop
2025-12-23 12:00:00,2025-12-26 04:00:00,sell,2926.4360500000003,3093.3481011,0.526207,3091.8022,2723.8711,-87.83029,1.583826,-89.414116,-5.806446,16,stop_loss
2026-01-12 00:00:00,2026-01-12 12:00:00,buy,3142.3704,3045.052712,0.486267,3046.576,3329.248,-47.32238,1.50437,-48.82675,-3.195403,3,stop_loss
2026-04-17 12:00:00,2026-04-19 20:00:00,buy,2455.52715,2279.6120238,0.619299,2280.7524,2653.6015,-108.944062,1.466233,-110.410295,-7.260465,14,stop_loss
2026-04-27 00:00:00,2026-04-27 12:00:00,buy,2399.8993499999997,2304.81771465,0.626749,2305.9707,2542.622,-59.59232,1.474338,-61.066658,-4.05992,3,stop_loss
2026-06-01 12:00:00,2026-06-02 16:00:00,sell,1964.11745,1934.2914624,0.76038,2043.0672,1847.194,22.679084,1.482136,21.196948,1.419303,7,trailing_stop
2026-06-15 04:00:00,2026-06-15 16:00:00,buy,1774.887,1894.8265128,0.844083,1641.2373,2024.1691,101.238904,1.548771,99.690132,6.654207,3,trailing_stop
2026-06-22 08:00:00,2026-06-23 08:00:00,buy,1772.58585,1662.9515083000001,0.853619,1663.7834,1922.5877,-93.585957,1.46632,-95.052277,-6.281902,6,stop_loss
2026-06-29 16:00:00,2026-07-03 08:00:00,buy,1631.3152499999999,1769.33578955,0.918797,1504.6209,1770.2209,126.812858,1.562254,125.250604,8.35646,22,take_profit
