entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2025-11-04 08:00:00,2025-11-04 20:00:00,sell,104249.849,101515.876572,0.01433,111325.112,90255.7759,39.177825,1.474311,37.703513,2.523831,3,trailing_stop
2025-11-05 00:00:00,2025-11-13 20:00:00,sell,101751.099,100930.64810399999,0.014738,110050.8382,85304.3235,12.091805,1.493562,10.598244,0.706734,53,trailing_stop
2025-11-14 00:00:00,2025-11-14 08:00:00,sell,100032.95850000001,98916.77367,0.015007,108754.7314,86579.9148,16.750586,1.492819,15.257766,1.016375,2,trailing_stop
2025-11-14 12:00:00,2025-11-15 00:00:00,sell,98269.8405,95635.24172399999,0.015299,105038.2068,84880.5863,40.306727,1.483277,38.82345,2.582325,3,trailing_stop
2025-11-15 00:00:00,2025-11-17 00:00:00,sell,96286.8325,95083.42595399999,0.015675,103256.4772,82492.0457,18.863398,1.499864,17.363533,1.150439,12,trailing_stop
2025-11-17 00:00:00,2025-11-18 08:00:00,sell,95415.2685,91669.255722,0.015845,99188.1264,88012.7473,59.355572,1.482177,57.873395,3.827973,8,trailing_stop
2025-11-18 08:00:00,2025-11-19 20:00:00,sell,91454.25,90137.334144,0.016626,96499.2842,84589.5438,21.895043,1.509571,20.385472,1.340692,9,trailing_stop
2025-11-19 20:00:00,2025-11-21 08:00:00,sell,91542.206,83638.30875525,0.016644,95583.7447,83596.5105,131.552466,1.457852,130.094613,8.538473,9,take_profit
2025-11-21 16:00:00,2025-11-26 16:00:00,sell,84572.6925,90821.72827004999,0.018246,90776.3401,72292.3198,-114.019907,1.600123,-115.62003,-7.492647,30,stop_loss
2025-11-27 00:00:00,2025-11-28 16:00:00,buy,89017.4865,90519.73749000001,0.017157,83574.6273,99769.7453,25.77412,1.54016,24.23396,1.586747,10,trailing_stop
2025-11-28 16:00:00,2025-12-01 12:00:00,buy,89692.824,84457.10602215001,0.017069,84499.3557,99945.2886,-89.36847,1.486283,-90.854753,-5.934469,17,stop_loss
2025-12-01 20:00:00,2025-12-02 16:00:00,sell,85860.0485,91890.38823299999,0.017654,91844.466,77976.7872,-106.459618,1.569003,-108.028621,-7.126964,5,stop_loss
2025-12-02 16:00:00,2025-12-09 20:00:00,buy,91595.775,92344.64857800001,0.016388,87367.6184,99914.7632,12.27254,1.507208,10.765332,0.717176,43,trailing_stop
2025-12-09 20:00:00,2025-12-15 12:00:00,buy,92323.1385,86871.3751837,0.016276,86914.8326,100332.5655,-88.7329,1.458285,-90.191185,-6.002136,34,stop_loss
2025-12-15 12:00:00,2025-12-22 16:00:00,buy,87372.6645,89003.91578000001,0.017044,82938.6138,94147.4829,27.803047,1.503081,26.299966,1.766071,43,trailing_stop
2025-12-22 16:00:00,2025-12-29 08:00:00,buy,88313.1345,89205.367004,0.016907,85597.4505,93612.099,15.084975,1.500653,13.584322,0.9098,40,trailing_stop
2025-12-29 08:00:00,2026-01-05 00:00:00,buy,87855.90599999999,93034.17964,0.017018,85177.64,93080.72,88.123861,1.539194,86.584667,5.791106,40,take_profit
2026-01-06 04:00:00,2026-01-07 00:00:00,buy,91008.4815,91687.957088,0.016571,86965.0441,98958.9118,11.25959,1.513731,9.745859,0.646234,5,trailing_stop
2026-01-07 00:00:00,2026-01-15 00:00:00,buy,92180.067,94871.67643200001,0.016377,87485.7621,101430.4759,44.080488,1.531673,42.548814,2.818487,48,trailing_stop
2026-01-15 00:00:00,2026-01-20 20:00:00,buy,94790.3715,88493.24394365001,0.015993,88537.5127,100562.8309,-100.709961,1.465627,-102.175588,-6.739893,35,stop_loss
2026-01-21 12:00:00,2026-01-26 00:00:00,sell,89755.1,87106.903686,0.016703,95860.2645,83663.1406,44.232823,1.477063,42.75576,2.851944,27,trailing_stop
2026-01-26 08:00:00,2026-01-29 20:00:00,sell,86258.849,83025.492,0.017454,92449.7597,79371.8707,56.435013,1.477344,54.957669,3.650309,21,trailing_stop
2026-01-29 20:00:00,2026-01-30 16:00:00,sell,84801.57800000001,83759.55884999999,0.017851,92432.0067,73870.5776,18.601084,1.504492,17.096591,1.129388,5,trailing_stop
2026-01-30 16:00:00,2026-01-31 16:00:00,sell,84165.89600000001,74544.4513989,0.018016,89058.4011,74507.1978,173.339946,1.429663,171.910283,11.33724,6,take_profit
2026-02-01 00:00:00,2026-02-02 04:00:00,sell,79090.435,77392.921122,0.019498,85361.5717,66666.8567,33.098126,1.525556,31.572569,2.047368,7,trailing_stop
2026-02-02 04:00:00,2026-02-03 20:00:00,sell,77644.1585,72292.9284,0.019923,83095.2796,66858.4408,106.612557,1.493598,105.118959,6.795439,10,trailing_stop
2026-02-03 20:00:00,2026-02-05 00:00:00,sell,73624.1695,71584.1742,0.021224,79541.6442,61899.7115,43.29686,1.540951,41.755909,2.672208,7,trailing_stop
2026-02-05 00:00:00,2026-02-05 12:00:00,sell,73101.431,71717.824992,0.021462,78164.859,63084.2819,29.694952,1.554055,28.140897,1.793667,3,trailing_stop
2026-02-06 08:00:00,2026-02-23 04:00:00,sell,66545.7105,65784.539832,0.02364,73475.5089,52785.9822,17.994075,1.564144,16.429931,1.044403,101,trailing_stop
2026-02-23 04:00:00,2026-02-23 20:00:00,sell,66080.943,65069.710596,0.023843,69801.3753,58739.2493,24.110814,1.563513,22.547302,1.431059,4,trailing_stop
2026-02-23 20:00:00,2026-02-24 12:00:00,sell,64474.7465,63946.841442,0.02449,69525.4466,56941.0453,12.928395,1.572522,11.355873,0.719187,4,trailing_stop
2026-02-24 12:00:00,2026-02-25 16:00:00,sell,63794.08700000001,69532.9513011,0.024778,69498.2022,56623.3036,-142.19758,1.651789,-143.849368,-9.100417,7,stop_loss
2026-02-25 16:00:00,2026-02-27 16:00:00,buy,69153.5595,65241.334014500004,0.022568,65273.971,76809.058,-88.291105,1.516512,-89.807617,-5.754473,12,stop_loss
2026-02-27 16:00:00,2026-03-03 00:00:00,buy,66336.15149999999,68310.72755,0.023323,60612.6568,72414.2429,46.053037,1.570185,44.482853,2.875133,20,trailing_stop
2026-03-03 00:00:00,2026-03-04 16:00:00,buy,68477.2215,71700.83564800001,0.022691,64024.0867,75535.177,73.147029,1.59039,71.556638,4.605218,10,trailing_stop
2026-03-06 08:00:00,2026-03-10 16:00:00,buy,68682.324,69849.261898,0.02278,64347.0064,77249.9872,26.582845,1.577875,25.004971,1.598187,26,trailing_stop
2026-03-10 16:00:00,2026-03-13 12:00:00,buy,69459.7125,72022.762604,0.022579,64525.3325,77353.9003,57.871108,1.597266,56.273842,3.588136,17,trailing_stop
2026-03-13 16:00:00,2026-03-16 04:00:00,buy,72758.36099999999,74374.01439000001,0.021672,66693.4119,83049.8415,35.01444,1.594326,33.420114,2.119464,15,trailing_stop
2026-03-16 12:00:00,2026-03-19 12:00:00,buy,75037.5,70445.20627675,0.02108,70480.4465,80594.046,-96.805552,1.533388,-98.338939,-6.216938,18,stop_loss
2026-03-19 16:00:00,2026-03-21 20:00:00,sell,71900.032,69883.16412,0.021773,77455.7204,63953.0617,43.913264,1.543523,42.369742,2.706503,13,trailing_stop
2026-03-22 08:00:00,2026-03-27 20:00:00,sell,67966.0,66788.945784,0.023127,73304.1501,59277.9982,27.221733,1.558239,25.663494,1.632694,33,trailing_stop
2026-03-27 20:00:00,2026-04-01 12:00:00,sell,66681.6425,69613.2398253,0.02363,69578.4506,60988.0987,-69.273645,1.610324,-70.883969,-4.498607,28,stop_loss
2026-04-01 16:00:00,2026-04-06 20:00:00,buy,68540.253,69294.28352600001,0.022857,65722.7059,73483.2547,17.234876,1.575242,15.659634,0.999578,31,trailing_stop
2026-04-06 20:00:00,2026-04-08 12:00:00,buy,69118.542,71356.196054,0.0227,66285.5412,74680.9175,50.794747,1.594388,49.200359,3.135796,10,trailing_stop
2026-04-08 12:00:00,2026-04-11 00:00:00,buy,71494.7295,72514.540592,0.022048,67492.9018,77366.9762,22.484795,1.587558,20.897237,1.325701,15,trailing_stop
2026-04-11 04:00:00,2026-04-14 00:00:00,buy,72958.461,75050.456,0.021649,69438.181,79386.2537,45.2896,1.602123,43.687477,2.765945,17,trailing_stop
2026-04-14 00:00:00,2026-04-14 16:00:00,buy,74869.416,76212.750562,0.021184,70925.4814,80798.9143,28.457199,1.600262,26.856937,1.69334,4,trailing_stop
2026-04-14 16:00:00,2026-04-18 08:00:00,buy,74422.19249999999,77308.882222,0.021366,70037.7876,82294.4986,61.677013,1.620943,60.05607,3.776863,22,trailing_stop
2026-04-18 08:00:00,2026-04-22 20:00:00,buy,76619.2905,78266.763042,0.020871,73250.1756,82925.3253,34.384399,1.616313,32.768086,2.049131,27,trailing_stop
2026-04-22 20:00:00,2026-05-04 08:00:00,buy,78031.9965,79551.508348,0.020556,74535.6781,82877.2924,31.235086,1.619643,29.615442,1.84632,69,trailing_stop
2026-05-04 08:00:00,2026-05-06 08:00:00,buy,79103.53199999999,83901.3275504,0.020333,74838.0526,83943.2992,97.553577,1.657189,95.896388,5.962178,12,take_profit
2026-05-06 12:00:00,2026-05-18 00:00:00,buy,82019.9895,77551.2861594,0.019786,77590.0812,88577.9173,-88.417764,1.578639,-89.996403,-5.545586,69,stop_loss
2026-05-18 04:00:00,2026-05-23 12:00:00,sell,77307.327,75687.861018,0.020797,79666.38,72705.24,33.680034,1.59092,32.089114,1.995889,32,trailing_stop
2026-05-23 12:00:00,2026-05-28 16:00:00,sell,75643.15950000001,73962.550794,0.021318,79177.475,71140.14,35.827216,1.594647,34.232569,2.12287,31,trailing_stop
2026-05-28 16:00:00,2026-05-30 00:00:00,sell,73587.18800000001,72548.079912,0.021983,76215.7299,68934.2676,22.842713,1.606246,21.236467,1.312783,8,trailing_stop
2026-05-30 12:00:00,2026-06-02 12:00:00,sell,72010.9765,70090.72785,0.022508,75814.7275,67237.3003,43.220957,1.599213,41.621744,2.567939,18,trailing_stop
2026-06-03 04:00:00,2026-06-03 20:00:00,sell,67175.3955,66253.33011,0.024222,70770.7936,60085.4128,22.334268,1.615955,20.718313,1.27331,4,trailing_stop
2026-06-03 20:00:00,2026-06-04 20:00:00,sell,65967.0,65091.98572799999,0.024712,69975.6996,58048.6008,21.623353,1.619365,20.003988,1.227106,6,trailing_stop
2026-06-05 20:00:00,2026-06-15 04:00:00,sell,62155.906500000005,66095.9168427,0.026276,66062.8854,54435.2292,-103.527712,1.684972,-105.212684,-6.442085,56,stop_loss
2026-06-15 04:00:00,2026-06-15 16:00:00,buy,65686.82699999999,66541.116798,0.024648,63475.2017,69593.24,21.056535,1.629577,19.426958,1.199899,3,trailing_stop
2026-06-15 16:00:00,2026-06-18 12:00:00,buy,66761.364,63366.973763450005,0.024295,63398.6731,71519.0251,-82.466711,1.580734,-84.047445,-5.181821,17,stop_loss
2026-06-18 16:00:00,2026-06-24 20:00:00,sell,62888.54,60826.29795,0.025565,66673.5741,58205.6785,52.721218,1.581385,51.139833,3.180841,37,trailing_stop
2026-06-24 20:00:00,2026-06-25 20:00:00,sell,60493.738000000005,59933.267658,0.026704,63625.1746,54321.6508,14.9668,1.607941,13.358859,0.826956,6,trailing_stop
2026-06-25 20:00:00,2026-06-29 04:00:00,sell,59582.194,58962.274403999996,0.027146,64571.8835,53866.886,16.828337,1.609004,15.219333,0.940965,20,trailing_stop
2026-06-29 04:00:00,2026-07-01 12:00:00,sell,58574.698000000004,60928.59497295,0.027652,60898.1459,54015.7083,-65.089959,1.652253,-66.742212,-4.120633,14,stop_loss
2026-07-01 16:00:00,2026-07-02 12:00:00,buy,60109.0395,60684.218712,0.026806,57701.945,64833.1101,15.418254,1.618992,13.799262,0.856415,5,trailing_stop
2026-07-02 16:00:00,2026-07-05 08:00:00,buy,61618.793999999994,62645.405628,0.026183,57656.3408,67236.7898,26.879772,1.626805,25.252967,1.565236,16,trailing_stop
2026-07-05 08:00:00,2026-07-10 12:00:00,buy,62882.4255,63368.26002,0.025717,57854.5356,66622.06,12.494206,1.623394,10.870812,0.672221,31,trailing_stop
2026-07-10 12:00:00,2026-07-15 00:00:00,buy,63463.71599999999,63927.188416000005,0.025507,60000.1398,68176.8021,11.821791,1.62468,10.197111,0.62993,27,trailing_stop
2026-07-15 00:00:00,2026-07-21 16:00:00,buy,64580.274,65590.14852000002,0.02509,61464.0635,68440.4861,25.337752,1.632988,23.704764,1.462969,40,trailing_stop
2026-07-22 00:00:00,2026-07-27 20:00:00,buy,66200.0835,63542.915948350004,0.02453,63574.7033,70137.02,-65.18032,1.591298,-66.771618,-4.111836,35,stop_loss
2026-07-27 20:00:00,2026-07-29 00:00:00,sell,63605.181500000006,63966.9675,0.025348,66643.447,59818.78,-9.170552,1.616849,-10.787401,-0.669084,7,end_of_data
