entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2025-09-06 12:00:00,2025-09-08 08:00:00,sell,200.75,214.1,4.98132,210.492,188.8571,-66.500622,1.03325,-67.533872,-6.753387,11,stop_loss
2025-10-04 20:00:00,2025-10-07 20:00:00,buy,227.79,219.88,4.360361,220.2759,242.8181,-34.490456,0.976001,-35.466457,-3.57076,18,stop_loss
2025-10-31 04:00:00,2025-11-03 12:00:00,buy,185.94,167.13,5.322685,169.7945,218.231,-100.119705,0.93964,-101.059345,-10.211108,20,stop_loss
2025-11-29 12:00:00,2025-12-01 00:00:00,buy,137.64,127.04,7.117074,133.4103,146.0994,-75.440984,0.941874,-76.382858,-7.797399,9,stop_loss
2025-12-01 08:00:00,2025-12-02 12:00:00,sell,127.19,137.95,7.641762,132.4205,116.729,-82.225359,1.013068,-83.238428,-8.564014,7,stop_loss
2025-12-06 00:00:00,2025-12-15 12:00:00,buy,133.81,126.59,7.201494,128.4729,144.4843,-51.994787,0.937635,-52.932421,-5.493012,57,stop_loss
2025-12-24 20:00:00,2026-01-02 16:00:00,sell,122.24,131.23,7.839812,129.0328,114.4692,-70.47991,0.993579,-71.473488,-7.458062,53,stop_loss
2026-01-28 00:00:00,2026-01-29 08:00:00,sell,127.08,117.31,7.48498,131.4704,118.2992,73.128255,0.914627,72.213627,7.591915,8,take_profit
2026-02-21 16:00:00,2026-02-23 00:00:00,sell,86.244,77.7,11.112804,89.2419,80.2483,94.947797,0.910939,94.036859,9.81173,8,take_profit
2026-03-07 00:00:00,2026-03-10 12:00:00,sell,84.4,88.5,11.467019,88.2756,76.6489,-47.014778,0.991324,-48.006102,-4.960249,21,stop_loss
2026-03-14 00:00:00,2026-03-15 12:00:00,buy,88.682,82.174,10.859202,83.9877,96.5529,-70.671687,0.92768,-71.599367,-7.434911,9,stop_loss
2026-04-22 20:00:00,2026-05-07 08:00:00,sell,87.027,91.53,10.98344,91.1682,81.7447,-49.45843,0.980585,-50.439015,-5.276843,87,stop_loss
2026-05-27 08:00:00,2026-06-02 16:00:00,sell,83.849,78.161,11.339574,87.0017,79.1193,64.499497,0.918562,63.580935,6.687015,38,take_profit
2026-06-11 04:00:00,2026-06-13 12:00:00,sell,64.98,68.68,14.730225,68.6298,58.69,-54.501833,0.984421,-55.486253,-5.796907,14,stop_loss
2026-07-04 12:00:00,2026-07-08 12:00:00,sell,81.788,76.206,11.63522,84.3644,76.6352,64.947798,0.919147,64.028651,6.728375,24,take_profit
2026-07-21 16:00:00,2026-07-22 20:00:00,sell,77.66,77.479,12.336135,79.4806,73.777,2.23284,0.956908,1.275933,0.133184,7,end_of_data
