entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2026-05-02 22:00:00,2026-05-06 09:00:00,sell,2333.9,2416.1,0.428467,2404.7005,2217.205,-35.219987,1.017609,-36.237597,-3.623763,83,stop_loss
2026-05-06 09:00:00,2026-05-08 01:00:00,sell,2416.1,2294.4,0.41239,2464.422,2295.295,50.187863,0.971282,49.216581,4.939562,40,take_profit
2026-05-08 18:00:00,2026-05-11 00:00:00,sell,2353.3,2457.3,0.425487,2449.4499,2161.0001,-44.250648,1.023424,-45.274072,-4.521536,54,stop_loss
2026-05-12 01:00:00,2026-05-12 15:00:00,buy,2317.2,2270.1,0.430162,2270.856,2433.06,-20.26063,0.986641,-21.247271,-2.131609,14,stop_loss
2026-05-13 04:00:00,2026-05-16 09:00:00,sell,2314.3,2186.4,0.429783,2361.8063,2198.585,54.969246,0.967162,54.002084,5.429272,77,take_profit
2026-05-16 09:00:00,2026-05-17 23:00:00,buy,2186.4,2138.5,0.457394,2142.672,2295.72,-21.909173,0.989092,-22.898264,-2.289721,38,stop_loss
2026-05-17 23:00:00,2026-05-18 18:00:00,buy,2138.5,2084.8,0.466568,2095.73,2245.425,-25.054702,0.985228,-26.03993,-2.60985,19,stop_loss
2026-05-18 18:00:00,2026-05-23 07:00:00,buy,2084.8,2031.7,0.477337,2043.104,2189.04,-25.346595,0.982479,-26.329074,-2.645733,109,stop_loss
2026-05-23 20:00:00,2026-05-27 21:00:00,sell,2141.9,2025.2,0.463383,2201.1968,2034.805,54.076796,0.965482,53.111314,5.351158,97,take_profit
2026-05-27 21:00:00,2026-05-28 03:00:00,buy,2025.2,1982.4,0.492707,1984.696,2126.46,-21.08786,0.987286,-22.075146,-2.212315,6,stop_loss
2026-05-28 03:00:00,2026-06-02 15:00:00,buy,1982.4,1910.4,0.502231,1933.3795,2081.52,-36.160632,0.977542,-37.138174,-3.730145,132,stop_loss
2026-06-02 15:00:00,2026-06-02 23:00:00,buy,1910.4,1855.5,0.519215,1859.2979,2012.6042,-28.504904,0.977656,-29.482559,-2.972307,8,stop_loss
2026-06-03 20:00:00,2026-06-05 13:00:00,buy,1784.1,1622.1,0.554319,1645.6448,2061.0104,-89.799678,0.944061,-90.743739,-9.175668,41,stop_loss
2026-06-07 01:00:00,2026-06-07 15:00:00,sell,1592.2,1655.4,0.615429,1649.6995,1505.5399,-38.895113,0.999334,-39.894446,-4.071335,14,stop_loss
2026-06-07 22:00:00,2026-06-15 12:00:00,sell,1725.5,1847.0,0.565573,1819.3904,1537.7191,-68.717119,1.010255,-69.727374,-7.144958,182,stop_loss
2026-06-15 12:00:00,2026-06-24 16:00:00,sell,1847.0,1594.6,0.524594,1961.6992,1617.6017,132.407526,0.902721,131.504804,13.572236,220,take_profit
2026-06-24 16:00:00,2026-06-25 11:00:00,buy,1594.6,1689.2,0.615875,1500.9787,1684.217,58.261775,1.011205,57.25057,5.829556,19,take_profit
2026-06-27 13:00:00,2026-06-29 17:00:00,sell,1596.9,1632.5,0.618573,1628.838,1517.055,-22.021199,0.99881,-23.020009,-2.330434,52,stop_loss
2026-06-29 17:00:00,2026-07-02 13:00:00,sell,1632.5,1716.8,0.603674,1675.8929,1545.7141,-50.889718,1.010943,-51.900661,-5.266441,68,stop_loss
2026-07-02 13:00:00,2026-07-03 20:00:00,sell,1716.8,1805.0,0.571009,1792.4005,1586.1262,-50.362994,1.00549,-51.368484,-5.240034,31,stop_loss
2026-07-03 20:00:00,2026-07-14 14:00:00,sell,1805.0,1888.0,0.540261,1885.7176,1643.5648,-44.841663,0.997592,-45.839255,-4.700637,258,stop_loss
2026-07-14 14:00:00,2026-07-22 16:00:00,sell,1888.0,1951.2,0.514082,1950.6008,1762.7985,-32.489982,0.986832,-33.476814,-3.449131,194,stop_loss
