entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2025-09-15 12:00:00,2025-09-18 16:00:00,sell,232.46371000000002,250.68017745,6.449394,250.5549,212.3808,-117.485176,1.557993,-119.043169,-7.940181,19,stop_loss
2025-10-01 08:00:00,2025-10-03 00:00:00,buy,217.44867,231.18502966000003,6.81947,202.8962,234.4571,93.674693,1.529722,92.144971,6.2139,10,trailing_stop
2025-10-21 12:00:00,2025-10-22 16:00:00,buy,197.348625,182.91079885,7.584108,183.0023,220.6854,-109.498033,1.441964,-110.939997,-7.412241,7,stop_loss
2025-10-22 16:00:00,2025-10-23 08:00:00,sell,179.18036500000002,189.70550535,8.251934,189.6107,158.5885,-86.852764,1.522011,-88.374774,-5.976985,4,stop_loss
2025-11-03 00:00:00,2025-11-03 12:00:00,sell,177.841035,159.86359185,8.239578,192.281,159.7837,148.126545,1.391272,146.735273,10.013769,3,take_profit
2025-11-30 20:00:00,2025-12-01 12:00:00,sell,133.55319,123.82127969999999,11.136644,144.5495,123.7594,108.38082,1.433144,106.947677,7.190561,4,take_profit
2025-12-09 12:00:00,2025-12-09 20:00:00,buy,138.42918,140.38385296,10.871065,126.001,152.7463,21.249377,1.515497,19.733879,1.311332,2,trailing_stop
2025-12-15 12:00:00,2025-12-17 12:00:00,sell,126.526705,132.59056215,11.90521,132.5243,114.7214,-72.191493,1.542423,-73.733916,-4.894948,12,stop_loss
2026-02-18 16:00:00,2026-02-20 16:00:00,sell,80.8085755,85.05900824999999,18.503884,85.0165,72.514,-78.649515,1.534597,-80.184112,-5.362508,12,stop_loss
2026-03-09 16:00:00,2026-03-10 16:00:00,buy,86.12003849999999,87.394281,17.240295,79.8375,93.8971,21.968317,1.495719,20.472598,1.378872,6,trailing_stop
2026-03-13 00:00:00,2026-03-15 00:00:00,buy,90.045,93.91873314200001,16.522931,83.9226,98.7383,64.005425,1.51981,62.485615,4.199846,12,trailing_stop
2026-03-26 16:00:00,2026-03-28 04:00:00,sell,85.601178,83.78385899399998,17.472755,89.201,78.53,31.75357,1.479812,30.273758,2.024069,9,trailing_stop
2026-04-05 20:00:00,2026-04-08 00:00:00,buy,82.11203549999999,84.939341084,18.28877,76.5546,87.2363,51.707942,1.527582,50.180359,3.341508,13,trailing_stop
2026-04-22 04:00:00,2026-04-29 16:00:00,buy,88.4131845,82.72961450000001,17.070519,82.771,94.1423,-97.02149,1.460748,-98.482238,-6.525205,45,stop_loss
2026-05-21 16:00:00,2026-05-23 04:00:00,buy,88.11103349999999,83.6843369,16.961318,83.7262,93.8372,-75.082609,1.456938,-76.539547,-5.121486,9,stop_loss
2026-05-26 16:00:00,2026-05-28 12:00:00,sell,83.6531525,81.591783504,17.710155,87.0516,78.3008,36.507164,1.463257,35.043908,2.365418,11,trailing_stop
2026-06-14 20:00:00,2026-06-15 08:00:00,buy,71.28462449999999,68.61297635000001,20.877599,68.6473,76.4523,-55.777599,1.460363,-57.237962,-3.845986,3,stop_loss
2026-06-23 08:00:00,2026-06-24 20:00:00,sell,69.1464095,66.970184358,21.37758,72.4073,62.7285,46.522427,1.454922,45.067505,3.048845,9,trailing_stop
2026-06-26 12:00:00,2026-06-29 20:00:00,buy,72.0830235,75.04058094,20.621018,67.1247,81.8915,60.987845,1.516919,59.470926,4.000936,20,trailing_stop
2026-07-08 00:00:00,2026-07-13 08:00:00,sell,77.5442085,76.526215986,19.26457,84.4505,69.8029,19.611188,1.48405,18.127138,1.213446,32,trailing_stop
2026-07-23 12:00:00,2026-07-25 16:00:00,sell,76.195883,74.572079406,19.641134,78.9464,71.66,31.893344,1.480627,30.412717,2.032157,13,trailing_stop
