entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2025-09-07 04:00:00,2025-09-12 00:00:00,sell,4269.16435,4484.72454165,0.351181,4482.4833,4015.022,-75.700644,1.5371,-77.237743,-5.151761,29,stop_loss
2025-09-13 12:00:00,2025-09-22 04:00:00,buy,4652.5251,4239.62162875,0.320075,4241.7425,4929.212,-132.160079,1.423077,-133.583155,-8.970388,52,stop_loss
2025-09-24 04:00:00,2025-09-25 12:00:00,sell,4167.3153,3905.5606043999996,0.352179,4302.2956,3903.6088,92.184507,1.421549,90.762958,6.184275,8,take_profit
2025-09-26 00:00:00,2025-10-01 08:00:00,sell,3959.5192500000003,4251.420347849999,0.374099,4249.2957,3573.5578,-109.199909,1.535852,-110.735761,-7.475821,32,stop_loss
2025-10-03 04:00:00,2025-10-05 08:00:00,buy,4459.628699999999,4544.0088590000005,0.328752,4071.7376,4724.844,27.740146,1.479982,26.260164,1.791143,13,trailing_stop
2025-10-05 08:00:00,2025-10-07 04:00:00,buy,4551.57465,4661.522073,0.322977,4412.821,4822.258,35.510489,1.487809,34.02268,2.314383,11,trailing_stop
2025-10-07 04:00:00,2025-10-08 04:00:00,buy,4674.235949999999,4417.9695102000005,0.315594,4420.1796,4952.214,-80.876151,1.434723,-82.310874,-5.57979,6,stop_loss
2025-10-08 04:00:00,2025-10-09 20:00:00,sell,4450.6735499999995,4363.4958576,0.328343,4634.2931,4155.6593,28.624185,1.447035,27.17715,1.859732,10,trailing_stop
2025-10-09 20:00:00,2025-10-10 16:00:00,sell,4356.72055,4048.04351025,0.336359,4574.566,4046.0205,103.8263,1.413509,102.412791,6.98862,5,take_profit
2025-10-12 04:00:00,2025-10-12 12:00:00,sell,3821.2884,4059.50023575,0.387507,4057.4715,3354.657,-92.308754,1.52693,-93.835684,-6.336926,2,stop_loss
2025-10-12 12:00:00,2025-10-14 08:00:00,sell,4025.3863,3881.2392498,0.364364,4289.7319,3502.7361,52.521996,1.440445,51.081551,3.48274,11,trailing_stop
2025-10-14 08:00:00,2025-10-16 16:00:00,sell,3836.4808000000003,3783.7349219999996,0.384301,4176.0787,3163.0426,20.270294,1.464228,18.806065,1.275538,14,trailing_stop
2025-10-16 16:00:00,2025-10-17 08:00:00,sell,3754.1220000000003,3701.8231865999996,0.393483,4124.1916,3019.6168,20.578694,1.466894,19.1118,1.2938,4,trailing_stop
2025-10-17 08:00:00,2025-10-19 16:00:00,sell,3616.29095,3999.2355184499997,0.409273,3997.2369,2859.8261,-156.728872,1.558415,-158.287287,-10.694724,14,stop_loss
2025-10-19 16:00:00,2025-10-21 16:00:00,buy,3992.29515,4037.8132834000003,0.365147,3768.4222,4434.0555,16.62081,1.466085,15.154725,1.039579,12,trailing_stop
2025-10-21 16:00:00,2025-10-22 20:00:00,buy,4012.7053499999997,3786.9196929500004,0.363857,3788.8141,4454.4718,-82.153692,1.418974,-83.572666,-5.723956,7,stop_loss
2025-10-24 08:00:00,2025-10-26 20:00:00,buy,3959.1785999999997,4289.8513013500005,0.365608,3711.8902,4291.9973,120.896585,1.507956,119.388629,8.247877,15,take_profit
2025-10-27 04:00:00,2025-10-27 20:00:00,buy,4226.7123,4325.27628,0.346706,3861.6454,4950.5092,34.172723,1.482513,32.69021,2.230764,4,trailing_stop
2025-10-27 20:00:00,2025-10-29 16:00:00,buy,4168.183050000001,3789.426339,0.352751,3791.322,4915.6561,-133.606809,1.403527,-135.010336,-9.182311,11,stop_loss
2025-10-29 16:00:00,2025-10-30 16:00:00,sell,3943.8271000000004,3836.2839834,0.367313,4227.5223,3382.3553,39.501985,1.428868,38.073117,2.628235,6,trailing_stop
2025-10-30 20:00:00,2025-11-04 00:00:00,sell,3806.5957500000004,3671.1442548,0.382055,4125.7524,3289.1348,51.749921,1.428454,50.321467,3.460116,25,trailing_stop
2025-11-04 00:00:00,2025-11-04 12:00:00,sell,3664.4668500000002,3583.0562328,0.398932,3992.1989,3370.3148,32.4773,1.445634,31.031666,2.122733,3,trailing_stop
2025-11-05 12:00:00,2025-11-06 16:00:00,sell,3407.5953500000005,3366.58245,0.430369,3667.5295,2892.8411,17.650681,1.457698,16.192983,1.104175,7,trailing_stop
2025-11-06 16:00:00,2025-11-09 12:00:00,sell,3336.331,3569.62742175,0.44029,3567.8435,2878.313,-102.718082,1.520312,-104.238394,-7.096101,17,stop_loss
2025-11-09 12:00:00,2025-11-10 08:00:00,buy,3567.08265,3628.1957946,0.407834,3338.386,4000.1532,24.924018,1.46724,23.456779,1.612396,5,trailing_stop
2025-11-10 12:00:00,2025-11-11 04:00:00,buy,3567.1827,3614.0744588000002,0.40881,3336.3727,4023.4546,19.16982,1.467885,17.701935,1.213875,4,trailing_stop
2025-11-11 04:00:00,2025-11-13 16:00:00,buy,3602.50035,3334.216058,0.405539,3335.884,4068.9136,-108.799743,1.406555,-110.206298,-7.543445,15,stop_loss
2025-11-13 20:00:00,2025-11-14 12:00:00,sell,3245.8762500000003,3191.7226638,0.444556,3548.9928,2644.5143,24.074302,1.430937,22.643365,1.569215,4,trailing_stop
