entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2025-09-07 04:00:00,2025-09-08 08:00:00,sell,202.39875,210.47388435,7.407407,210.3687,190.35,-59.815807,1.529158,-61.344965,-4.09171,7,stop_loss
2025-09-09 12:00:00,2025-09-10 08:00:00,buy,212.83636499999997,219.11770634,7.007936,197.8248,228.3993,44.019238,1.513553,42.505685,2.849778,5,trailing_stop
2025-09-10 08:00:00,2025-09-12 04:00:00,buy,219.74981999999997,235.06930655000002,6.816491,211.8665,235.1869,104.425142,1.550135,102.875007,6.867845,11,take_profit
2025-09-13 12:00:00,2025-09-14 12:00:00,buy,238.43916,243.46960430000004,6.346951,231.1704,252.6192,31.927983,1.529326,30.398658,2.008684,6,trailing_stop
2025-09-14 12:00:00,2025-09-15 08:00:00,buy,243.28158,234.69489385,6.23937,234.8123,258.8624,-53.575512,1.491136,-55.066648,-3.627761,5,stop_loss
2025-09-15 08:00:00,2025-09-19 00:00:00,buy,236.107995,245.0002386,6.393937,226.2043,255.5614,56.856445,1.538088,55.318357,3.664293,22,trailing_stop
2025-09-19 00:00:00,2025-09-22 00:00:00,buy,244.32209999999998,230.8303271,6.212952,230.9458,259.3229,-83.823737,1.47605,-85.299787,-5.619364,18,stop_loss
2025-09-23 12:00:00,2025-09-24 00:00:00,sell,219.0904,215.71440330000001,6.863175,229.2116,199.1769,23.170056,1.492071,21.677985,1.441685,3,trailing_stop
2025-09-24 08:00:00,2025-09-25 12:00:00,sell,211.68410500000002,203.02770311999998,7.118654,221.9542,191.4616,61.62193,1.476095,60.145835,3.991346,7,trailing_stop
2025-09-26 12:00:00,2025-09-28 16:00:00,sell,195.22234,205.66768244999997,7.765111,205.5649,174.8303,-81.109244,1.556478,-82.665721,-5.45316,13,stop_loss
2025-09-28 16:00:00,2025-10-02 00:00:00,sell,205.59715,222.2758824,7.312988,222.1648,191.9032,-121.97137,1.564515,-123.535885,-8.216393,20,stop_loss
2025-10-03 04:00:00,2025-10-03 16:00:00,buy,228.824355,231.21465483999998,6.496224,220.1276,245.8748,15.527923,1.494258,14.033665,0.944078,3,trailing_stop
2025-10-03 20:00:00,2025-10-07 12:00:00,buy,232.986435,223.35496665000002,6.389214,223.4667,251.6767,-61.537512,1.457831,-62.995344,-4.231851,22,stop_loss
2025-10-07 12:00:00,2025-10-09 00:00:00,buy,223.35162,226.34625026000003,6.622501,214.1225,241.4751,19.831942,1.489062,18.34288,1.240099,9,trailing_stop
2025-10-09 00:00:00,2025-10-09 20:00:00,sell,225.96696000000003,220.9288092,6.551479,238.8356,208.4049,33.007339,1.463914,31.543425,2.130711,5,trailing_stop
