entry_time,exit_time,side,entry_price,exit_price,qty,stop_loss,take_profit,gross_pnl,fees,net_pnl,pnl_pct,bars_held,exit_reason
2026-04-18 08:00:00,2026-04-22 20:00:00,buy,76619.2905,78266.763042,0.019752,73250.1756,82925.3253,32.540878,1.529655,31.011223,2.049131,27,trailing_stop
2026-04-22 20:00:00,2026-05-04 08:00:00,buy,78031.9965,79551.508348,0.019454,74535.6781,83452.51,29.560583,1.532815,28.027769,1.84632,69,trailing_stop
2026-05-04 08:00:00,2026-05-06 12:00:00,buy,79103.53199999999,81532.445384,0.019244,74838.0526,84598.48,46.742009,1.545639,45.19637,2.969015,13,trailing_stop
2026-05-06 12:00:00,2026-05-18 00:00:00,buy,82019.9895,77551.2861594,0.018642,77590.0812,88577.9173,-83.305568,1.487364,-84.792932,-5.545586,69,stop_loss
2026-05-18 04:00:00,2026-05-23 12:00:00,sell,77307.327,75687.861018,0.019595,79666.38,71931.78,31.733436,1.49897,30.234466,1.995889,32,trailing_stop
2026-05-23 12:00:00,2026-05-28 16:00:00,sell,75643.15950000001,73962.550794,0.020086,79177.475,70383.33,33.756706,1.50249,32.254216,2.12287,31,trailing_stop
2026-05-28 16:00:00,2026-05-30 00:00:00,sell,73587.18800000001,72548.079912,0.020712,76215.7299,68470.32,21.522007,1.513377,20.00863,1.312783,8,trailing_stop
2026-05-30 12:00:00,2026-06-02 12:00:00,sell,72010.9765,70090.72785,0.021207,75814.7275,67003.71,40.722713,1.506775,39.215938,2.567939,18,trailing_stop
2026-06-03 04:00:00,2026-06-03 20:00:00,sell,67175.3955,66253.33011,0.022822,70770.7936,60085.4128,21.043376,1.522555,19.520821,1.27331,4,trailing_stop
2026-06-03 20:00:00,2026-06-04 20:00:00,sell,65967.0,65091.98572799999,0.023284,69975.6996,58048.6008,20.373832,1.525789,18.848044,1.227106,6,trailing_stop
2026-06-05 20:00:00,2026-06-15 04:00:00,sell,62155.906500000005,66095.9168427,0.024757,66062.8854,54435.2292,-97.542836,1.587565,-99.130401,-6.442085,56,stop_loss
2026-06-18 16:00:00,2026-06-24 20:00:00,sell,62888.54,60826.29795,0.024232,66673.5741,58205.6785,49.972249,1.498929,48.47332,3.180841,37,trailing_stop
2026-06-24 20:00:00,2026-06-25 20:00:00,sell,60493.738000000005,59933.267658,0.025312,63625.1746,54321.6508,14.186625,1.524124,12.662501,0.826956,6,trailing_stop
2026-06-25 20:00:00,2026-06-29 04:00:00,sell,59582.194,58962.274403999996,0.025731,64571.8835,53866.886,15.951151,1.525134,14.426017,0.940965,20,trailing_stop
2026-06-29 04:00:00,2026-07-01 12:00:00,sell,58574.698000000004,60928.59497295,0.02621,60898.1459,54015.7083,-61.69564,1.566091,-63.26173,-4.120633,14,stop_loss
2026-07-07 12:00:00,2026-07-15 20:00:00,buy,64090.028999999995,64562.154774,0.023831,60248.3341,68542.06,11.251229,1.532955,9.718274,0.636292,50,trailing_stop
2026-07-15 20:00:00,2026-07-21 16:00:00,buy,64794.380999999994,65590.14852000002,0.023594,61464.5266,69295.34,18.775339,1.538146,17.237193,1.127529,35,trailing_stop
2026-07-22 00:00:00,2026-07-27 20:00:00,buy,66200.0835,63542.915948350004,0.023132,63574.7033,70798.69,-61.4656,1.500608,-62.966207,-4.111836,35,stop_loss
2026-07-28 04:00:00,2026-07-28 16:00:00,sell,63470.249,63983.975999999995,0.023954,65859.3002,59056.86,-12.305817,1.526519,-13.832336,-0.909803,3,end_of_data
